16 10 3.9565E-04 -8.6458E-01 0.0000E+00 1.2321E+00 1.5000E+01 5.0000E+00 2.8986E+00 2.2287E+01 5.0000E+00
17 10 1.1479E-03 -9.0000E-01 0.0000E+00 7.9754E+00 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
18 10 1.1429E-04 -8.0788E-01 0.0000E+00 9.8366E-01 1.5000E+01 5.0000E+00 1.8907E+00 2.1098E+01 5.0000E+00
19 10 1.0379E-03 -9.0000E-01 0.0000E+00 7.3673E+00 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
20 10 6.7930E-07 -9.0000E-01 0.0000E+00 3.7218E-01 1.5000E+01 5.0000E+00 5.4692E-01 2.0718E+01 5.0000E+00
21 10 4.9321E-04 -9.0000E-01 0.0000E+00 7.7540E-01 2.9267E+00 3.9682E-01 3.8210E+00 1.6054E+01 5.0000E+00
22 10 2.0000E-10 5.0310E-22 1.0930E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
23 10 6.5358E-05 -9.0000E-01 0.0000E+00 1.0081E+00 3.5849E+00 2.2733E-01 0.0000E+00 1.0000E+00 1.0000E+00
24 10 2.0000E-10 6.0133E-22 2.6046E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
25 10 2.0766E-04 -9.0000E-01 0.0000E+00 2.1147E+00 3.4314E+00 2.2336E-01 0.0000E+00 1.0000E+00 1.0000E+00
26 10 2.0000E-10 2.2929E-22 2.1646E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
27 10 1.1685E-04 -9.0000E-01 0.0000E+00 2.7220E+00 3.5705E+00 1.8918E-01 0.0000E+00 1.0000E+00 1.0000E+00
28 10 2.0000E-10 1.4059E-22 3.8130E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
29 10 3.0598E-02 -7.4334E-01 0.0000E+00 3.8023E+00 2.8934E+00 2.0207E-01 0.0000E+00 1.0000E+00 1.0000E+00
30 10 2.0000E-10 1.5265E-22 3.2627E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
31 10 2.6173E-01 -6.4614E-01 0.0000E+00 3.7296E+00 2.5578E+00 1.4838E-01 0.0000E+00 1.0000E+00 1.0000E+00
6 11 3.0470E-10 -9.0000E-01 0.0000E+00 3.2124E-02 7.4261E+00 3.6784E+00 4.0505E-02 1.2930E+01 5.0000E+00
7 11 7.6929E-02 -4.7200E-01 0.0000E+00 8.8406E-01 1.5168E+00 3.5002E+00 6.6817E-01 5.4098E+00 5.0000E+00
8 11 7.3888E-03 -4.6755E-01 0.0000E+00 2.1749E+00 1.0495E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
9 11 7.1682E-02 -4.9251E-01 0.0000E+00 2.4980E+00 2.8143E+00 5.0000E+00 2.9527E+00 9.4193E+00 5.0000E+00
10 11 1.9508E-02 -4.9490E-01 0.0000E+00 6.5581E+00 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
11 11 2.0479E-01 -5.8256E-01 0.0000E+00 1.5515E+01 1.3641E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
12 11 1.0749E-01 -7.6114E-01 0.0000E+00 2.6366E+00 1.5000E+01 5.0000E+00 3.1680E+00 2.2023E+01 5.0000E+00
13 11 1.5441E-01 -7.3801E-01 0.0000E+00 4.8958E+00 1.3954E+01 5.0000E+00 5.4138E+00 2.0419E+01 5.0000E+00
14 11 3.2555E-02 -7.9201E-01 0.0000E+00 1.7465E+00 1.5000E+01 5.0000E+00 2.8015E+00 2.1466E+01 5.0000E+00
15 11 1.2016E-01 -7.2490E-01 0.0000E+00 3.6842E+00 1.4838E+01 5.0000E+00 3.7885E+00 2.0888E+01 5.0000E+00
16 11 1.3290E-03 -9.0000E-01 0.0000E+00 8.0759E-01 1.5000E+01 5.0000E+00 2.3094E+00 2.1068E+01 5.0000E+00
17 11 1.3378E-02 -8.0538E-01 0.0000E+00 2.3478E+00 1.5000E+01 5.0000E+00 2.7177E+00 2.0660E+01 5.0000E+00
18 11 1.7043E-03 -9.0000E-01 0.0000E+00 4.9292E-01 1.5000E+01 5.0000E+00 1.2111E+00 2.0755E+01 5.0000E+00
19 11 7.5540E-03 -8.7390E-01 0.0000E+00 1.9430E+00 1.3052E+01 5.0000E+00 2.3357E+00 1.8952E+01 5.0000E+00
20 11 8.0617E-05 -9.0000E-01 0.0000E+00 6.9708E-01 1.5000E+01 5.0000E+00 1.0834E+00 2.1915E+01 5.0000E+00
21 11 1.7667E-03 -8.4360E-01 0.0000E+00 9.2419E-02 5.0000E-02 5.0000E+00 2.1389E+00 1.6476E+01 5.0000E+00
22 11 1.5383E-07 -9.0000E-01 0.0000E+00 1.1850E-01 1.5000E+01 5.0000E+00 2.3862E-01 2.2790E+01 5.0000E+00
23 11 1.5753E-04 -9.0000E-01 0.0000E+00 9.8470E-01 1.3984E+01 5.0000E+00 8.4467E-01 2.0402E+01 5.0000E+00
24 11 1.1746E-05 2.6389E+00 6.9735E-04 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
25 11 3.5799E-06 -9.0000E-01 0.0000E+00 2.6179E-01 8.1573E+00 5.0000E+00 5.1665E-01 1.8075E+01 5.0000E+00
26 11 1.1938E-04 2.0199E+00 7.1872E-01 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
27 11 2.0000E-10 1.6498E-22 6.9580E-04 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
28 11 1.0539E-03 1.0943E+00 1.7805E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
29 11 5.8439E-06 -9.0000E-01 0.0000E+00 1.9164E-01 2.3438E+00 7.5703E-01 3.8585E-01 7.2951E+00 5.0000E+00
30 11 1.8528E-03 8.9971E-01 2.0170E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
31 11 1.8311E-06 -9.0000E-01 0.0000E+00 6.7079E-01 2.4515E+00 6.1748E-01 2.8619E-01 7.0310E+00 2.4073E+00
32 11 6.9742E-03 2.4288E-01 1.8541E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
33 11 9.6051E-03 -7.1036E-01 3.6237E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
7 12 1.5548E-01 -4.9455E-01 0.0000E+00 2.0563E+00 8.9544E-01 3.2155E+00 1.3581E+00 4.4792E+00 5.0000E+00
8 12 1.3870E-01 -3.2996E-01 0.0000E+00 1.0878E+00 8.0405E-01 5.0000E+00 2.4454E+00 9.1592E+00 5.0000E+00
9 12 2.1142E-01 -4.9017E-01 0.0000E+00 5.5970E+00 1.2644E+00 5.0000E+00 4.5232E+00 7.6318E+00 5.0000E+00
10 12 4.3694E-02 -4.7680E-01 0.0000E+00 1.4595E+01 1.0794E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
11 12 1.5536E-01 -4.6800E-01 0.0000E+00 8.0313E+00 2.0065E+00 5.0000E+00 1.2554E+01 1.0860E+01 5.0000E+00
12 12 1.3887E-01 -6.5392E-01 0.0000E+00 1.1818E+01 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
13 12 5.0412E-01 -7.1266E-01 0.0000E+00 7.8900E+00 1.1413E+01 5.0000E+00 9.1138E+00 1.8392E+01 5.0000E+00
14 12 9.5997E-02 -7.1829E-01 0.0000E+00 4.0611E+00 1.5000E+01 5.0000E+00 4.6175E+00 2.1464E+01 5.0000E+00
15 12 2.0399E-01 -7.1414E-01 0.0000E+00 6.2118E+00 1.4002E+01 5.0000E+00 6.7076E+00 1.9797E+01 5.0000E+00
16 12 6.2963E-03 -8.5235E-01 0.0000E+00 2.3108E-01 5.0000E-02 5.0000E+00 4.0829E+00 1.9191E+01 5.0000E+00
17 12 3.3844E-02 -8.0363E-01 0.0000E+00 4.6316E+00 1.4362E+01 5.0000E+00 5.0586E+00 1.9664E+01 5.0000E+00
18 12 2.3773E-03 -8.8111E-01 0.0000E+00 4.6409E-02 8.3822E-01 5.5536E-01 2.7756E+00 1.9440E+01 5.0000E+00
19 12 5.0928E-02 -7.6924E-01 0.0000E+00 4.0446E+00 1.3482E+01 5.0000E+00 4.1640E+00 1.9132E+01 5.0000E+00
20 12 1.8455E-03 -8.3135E-01 0.0000E+00 8.4182E-02 5.0000E-02 5.0000E+00 3.5615E+00 1.9021E+01 5.0000E+00
21 12 5.9051E-03 -9.0000E-01 0.0000E+00 3.0371E+00 5.0000E-02 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
22 12 2.5928E-05 -9.0000E-01 0.0000E+00 3.5834E-01 1.5000E+01 5.0000E+00 5.7331E-01 2.1086E+01 5.0000E+00
23 12 1.4070E-03 -8.9415E-01 0.0000E+00 5.5052E+00 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
24 12 7.0332E-07 -9.0000E-01 0.0000E+00 2.0548E-01 1.0729E+01 5.0000E+00 5.2825E-01 1.9878E+01 5.0000E+00
25 12 2.2764E-04 -9.0000E-01 0.0000E+00 1.2067E+00 6.8402E+00 5.0000E+00 1.8156E+00 1.7322E+01 5.0000E+00
26 12 2.0000E-10 2.3385E-22 6.4638E-01 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
27 12 6.1580E-05 -9.0000E-01 0.0000E+00 2.6883E-01 3.2304E+00 2.4705E-01 9.1622E-01 7.0930E+00 5.0000E+00
28 12 2.0000E-10 2.3693E-22 4.9073E-01 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
29 12 5.1524E-04 -9.0000E-01 0.0000E+00 5.0820E-01 2.3910E+00 2.1919E-01 1.5743E+00 6.0079E+00 5.0000E+00
30 12 2.0000E-10 4.5577E-22 1.6677E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
31 12 3.6365E-05 -9.0000E-01 0.0000E+00 1.5749E+00 3.3294E+00 1.6176E-01 0.0000E+00 1.0000E+00 1.0000E+00
32 12 2.0000E-10 2.1736E-22 1.8623E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
33 12 3.1303E-04 -9.0000E-01 0.0000E+00 1.2051E+00 2.9791E+00 1.6495E-02 7.2770E+00 3.1093E+00 2.5205E-01
34 12 7.8281E-03 -6.8697E-01 4.1455E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
35 12 2.0000E-10 6.7625E-22 2.4315E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
8 13 2.0506E-02 -4.8679E-01 0.0000E+00 8.7302E-01 3.0929E+00 5.0000E+00 1.4206E+00 8.7242E+00 5.0000E+00
9 13 1.5267E-01 -4.8388E-01 0.0000E+00 5.2612E+00 1.9088E+00 5.0000E+00 7.1219E+00 8.5800E+00 5.0000E+00
10 13 1.1470E-02 -4.8220E-01 0.0000E+00 2.7447E+00 8.9789E+00 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
11 13 5.7464E-02 -4.7966E-01 0.0000E+00 2.3484E+00 2.6377E+00 5.0000E+00 2.6184E+00 9.0489E+00 5.0000E+00
12 13 1.9450E-02 -4.8864E-01 0.0000E+00 9.5184E+00 1.4653E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
13 13 1.0812E-01 -7.2320E-01 0.0000E+00 1.7440E+01 1.3669E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
14 13 2.7953E-01 -7.4858E-01 0.0000E+00 3.2787E+00 1.4211E+01 5.0000E+00 3.5247E+00 2.0773E+01 5.0000E+00
15 13 5.5039E-01 -7.2445E-01 0.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
16 13 6.4739E-02 -7.9170E-01 0.0000E+00 2.1389E+00 1.5000E+01 5.0000E+00 3.6322E+00 2.0186E+01 5.0000E+00
17 13 1.0279E-01 -7.6425E-01 0.0000E+00 4.5435E+00 1.4834E+01 5.0000E+00 4.4118E+00 2.0054E+01 5.0000E+00
18 13 5.2013E-03 -8.8041E-01 0.0000E+00 1.2014E+00 1.5000E+01 5.0000E+00 2.4970E+00 2.0181E+01 5.0000E+00
19 13 3.0045E-02 -7.8724E-01 0.0000E+00 3.4017E+00 1.5000E+01 5.0000E+00 4.0650E+00 2.0329E+01 5.0000E+00
20 13 1.6548E-03 -8.5715E-01 0.0000E+00 1.1460E+00 1.5000E+01 5.0000E+00 2.8649E-01 9.0548E+00 1.6679E+00
21 13 1.4845E-02 -8.6773E-01 0.0000E+00 6.1992E-02 5.0000E-02 5.0000E+00 4.6860E+00 1.6484E+01 5.0000E+00
22 13 2.7949E-04 -9.0000E-01 0.0000E+00 4.3133E-01 1.4905E+01 5.0000E+00 7.0619E-01 2.0989E+01 5.0000E+00
23 13 1.2694E-02 -8.6030E-01 0.0000E+00 1.6003E-03 5.0000E-02 5.0000E+00 3.6525E+00 1.6801E+01 5.0000E+00
24 13 5.4980E-05 -8.8887E-01 0.0000E+00 2.8077E-01 1.5000E+01 5.0000E+00 4.9050E-01 2.1744E+01 5.0000E+00
25 13 1.7682E-03 -8.5743E-01 0.0000E+00 2.6956E-02 5.0000E-02 5.0000E+00 2.5871E+00 1.7140E+01 5.0000E+00
26 13 2.1725E-05 -9.0000E-01 0.0000E+00 1.2099E-01 1.5000E+01 5.0000E+00 2.7393E-01 2.2209E+01 5.0000E+00
27 13 8.5020E-04 -9.0000E-01 0.0000E+00 7.2987E-01 9.7990E+00 5.0000E+00 1.4782E+00 1.8249E+01 5.0000E+00
28 13 1.9670E-07 -9.0000E-01 0.0000E+00 3.4760E-01 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
29 13 2.2459E-05 -9.0000E-01 0.0000E+00 1.2091E+00 1.5000E+01 5.0000E+00 4.1245E-01 7.0753E+00 3.4117E+00
30 13 7.5292E-06 3.1552E+00 9.8114E-01 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
31 13 1.0823E-04 -9.0000E-01 0.0000E+00 3.1653E-01 3.4990E+00 5.0000E+00 8.8282E-01 1.8254E+01 5.0000E+00
32 13 2.8678E-04 1.5714E+00 1.1601E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
33 13 3.7866E-09 -9.0000E-01 0.0000E+00 5.3402E-01 3.0861E+00 1.0874E+00 5.1447E-02 5.1932E+00 8.9909E-01
34 13 9.1882E-03 -7.9050E-02 9.4244E-01 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
35 13 8.1307E-03 -6.2682E-01 2.4739E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
36 13 3.5935E-06 2.4831E+00 2.9299E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
37 13 6.0065E-03 -6.1672E-01 2.9567E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
38 13 9.0945E-07 3.1354E+00 3.1667E+00 0.0000E+00 1.0000E+00 1.0000E+00 0.0000E+00 1.0000E+00 1.0000E+00
8 14 4.4238E-02 -4.8132E-01 0.0000E+00 1.4121E+00 1.1848E+00 5.0000E+00 1.1338E+00 6.2225E+00 5.0000E+00
9 14 2.0631E-01 -4.7465E-01 0.0000E+00 6.4381E+00 1.6100E-01 5.0000E+00 3.0750E+00 6.3627E+00 5.0000E+00
10 14 7.2561E-02 -4.6857E-01 0.0000E+00 3.5321E+00 3.1562E+00 5.0000E+00 3.6321E+00 1.0817E+01 5.0000E+00
11 14 1.8150E-01 -4.6971E-01 0.0000E+00 8.4444E+00 5.0000E-02 4.3723E+00 4.7893E+00 7.4117E+00 5.0000E+00
12 14 4.3129E-02 -4.5110E-01 0.0000E+00 1.6465E+01 1.1923E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
13 14 1.7740E-01 -4.5663E-01 0.0000E+00 8.1653E+00 2.4086E+00 5.0000E+00 1.4191E+01 1.0841E+01 5.0000E+00
14 14 2.9457E-01 -6.7782E-01 0.0000E+00 1.3642E+01 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
15 14 1.1235E+00 -6.3998E-01 0.0000E+00 7.4435E+00 1.2639E+01 5.0000E+00 7.9201E+00 1.8795E+01 5.0000E+00
16 14 1.3273E-01 -7.0351E-01 0.0000E+00 1.0536E+01 1.5000E+01 1.0000E+01 0.0000E+00 1.0000E+00 1.0000E+00
